0.0,0.11439075569931334
0.018449,0.09983208117451565
0.040521,0.09767912013103103
0.061269,0.08627304826455223
0.083612,0.08310321251980109
0.106935,0.07211600925119849
0.125781,0.0757169865628878
0.147189,0.06792526759115124
0.168808,0.05979549316089515
0.19036,0.06488135893820318
0.213641,0.056903237166334886
0.234469,0.06094735583683903
0.254221,0.05451222283611072
0.275754,0.05881228055950295
0.297987,0.0546214533297776
0.32125,0.05139204784159747
0.33982,0.0602389463428087
0.361796,0.054432103552331766
0.382635,0.056392645219731266
0.404279,0.049649631891336095
0.42886,0.0358131722535357
0.44727,0.02961552842299174
0.468698,0.022699645629925286
0.490139,0.010750111996470175
0.511724,0.004739482110906077
0.5351,0.0031891222271040387
0.554169,-7.281043276121181E-4
0.576148,5.985263022806231E-4
0.596977,-0.00246218934276486
0.619251,-0.00588868577412139
0.642574,-0.004779908759078716
0.661075,-0.007043763225389639
0.683107,-0.0025991873916871243
0.703816,-0.005911462584461823
0.726185,-0.0038104500250544563
0.750078,-0.00791888998618019
0.768485,-0.011724460381453642
0.789928,-0.011451344812411762
0.811364,-0.015252046891531038
0.83321,-0.01459675770067241
0.856311,-0.01839495006972625
0.876147,-0.011241492698252881
0.897371,-0.014881992156670644
0.91823,-0.018405816468630886
0.940449,-0.01413525533334284
0.963665,-0.01815714324003426
0.982276,-0.015830121239907197
1.004267,-0.020017849368697497
1.025834,-0.014974894175339721
1.047492,-0.017175192841745013
1.071355,-0.018886126441153794
1.089896,-0.008513021539744184
1.111034,-0.009200591267030135
1.132672,-0.002658817658328182
1.154228,-0.0024083375342618964
1.178289,0.007336588941287232
1.197304,0.00803065055010334
1.218631,0.008537446859784132
1.239536,0.00782648700933075
1.26182,0.008428382014798301
1.285117,-0.003633390909176875
1.303517,-0.0018104511400188759
1.326293,-0.005049604584235714
1.347048,-0.0027705543221111764
1.368772,-0.0010974856945433734
1.392644,-3.64724687850217E-4
1.411046,3.464923404621475E-4
1.432528,-0.0055045548351404594
1.453955,-0.005358244232985891
1.476248,-0.004244114770936459
1.499488,-0.004648890759918338
1.518619,-0.005484646306080552
1.539933,-0.002330810208080421
1.560764,-0.0023640060946527293
1.583119,-0.004408453860714239
1.60632,-0.0041684065410664325
1.625465,-0.0015650550746291285
1.647453,-0.0021473914673579135
1.668242,-0.002700262035578848
1.690038,-0.0022504848138879736
1.713879,-0.002609045554529979
1.73235,7.067448047780066E-4
1.753733,8.372587168809134E-4
1.775873,0.002641198752193812
1.797514,0.0030656329050058814
1.820772,0.003540103530422958
1.839837,0.00828314271389392
1.86115,0.009213785161800655
1.882071,0.011783337903747453
1.904316,0.012125788478921373
1.928265,0.013650774920060673
1.946697,0.013710319311649606
1.968712,0.013906201270190436
1.989545,0.017589025097233313
2.011222,0.017830868778723457
2.035185,0.021621807553740834
2.053515,0.022012085395275775
2.075635,0.016086066304154212
2.096924,0.01677825266615669
2.118634,0.017650440730275645
2.142053,9.472650618789479E-4
2.161045,0.001779446261107751
2.182321,-0.010461981806991226
2.203432,-0.009419855916704113
2.226308,-0.012642063662385817
2.249541,-0.011539258806920924
2.267966,-0.010397729107439985
2.290035,-0.015110877448393832
2.310794,-0.013838642168841758
2.332543,-0.017099026491956
2.356453,-0.015661196792420156
2.375507,-0.011223043915221489
2.396874,-0.009864367353618281
2.41834,-0.008688838531596143
2.440039,-0.009884172283562833
2.463404,-0.008896474874574952
2.482385,-0.010188920583430312
2.503708,-0.009202741995520104
2.525264,-0.007232914916755909
2.547565,-0.006461885903473589
2.57078,-0.005607033686763273
2.589284,-0.004092924412108361
2.611255,-0.003148259978334157
2.6321,0.0014708487898331592
2.653778,0.00237718360351776
2.678373,0.003235995949998151
2.696708,0.004045781806742387
2.71814,0.004826173804404951
2.739699,0.010079682110595024
2.761293,0.010966257293997325
2.784595,0.014253342436174272
2.803825,0.015167615181952412
2.825641,0.02046355432990339
2.846483,0.021383917110174688
2.869354,0.022335359354155277
2.892078,0.02919537193197258
2.910507,0.03010704052639684
2.932561,0.013618511365168638
2.95332,0.014431827709607128
2.975731,6.464320108819758E-4
2.99986,0.001417183921609237
3.017994,0.002201838624602892
3.039442,-0.004402857516361434
3.060869,-0.003679416338800628
3.082544,-0.0105342673303681
3.106048,-0.009885765786882227
3.125442,-0.014674028120318462
3.146863,-0.01408609956074245
